coupe_ID,folder_directory,filename,clip_length,survey_date,observation_time,n_obs,observation,species,notices_drone,changes_behaviour,behaviour_1,behaviour_2,behaviour_3,time_looking,description,comments
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 2-26.07.2023/Observation Images/Observation 7,DJI_20230726201400_0003_Z.MP4,00:33,26/07/2023,20:14,2,1,Ringtail Possum,N,N,idle_looking_away,feeding,,,,
463-503-0021-Davis Cup,Recon/463-503-0021-Davis Cup/Flight 2-26.07.2023/Observation Images/Observation 7,DJI_20230726201400_0003_Z.MP4,00:33,26/07/2023,20:14,2,2,Ringtail Possum,N,N,idle_looking_away,feeding,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 1,DJI_20230725211045_0002_Z.MP4,00:16,25/07/2023,21:10,1,1,Unknown,N,N,moving,,,,glider?,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 10,DJI_20230725224835_0024_Z.MP4,00:23,25/07/2023,22:48,1,1,Brushtail Possum,N,N,feeding,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 11,DJI_20230725230215_0003_Z.MP4,00:24,25/07/2023,23:02,1,1,Greater Glider,Y,N,idle_looking_away,idle_looking_at_camera,idle_looking_away,4,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 11,DJI_20230725230402_0004_Z.MP4,00:18,25/07/2023,23:04,1,1,Greater Glider,N,N,feeding,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 12,DJI_20230725230607_0009_Z.MP4,00:10,25/07/2023,23:06,1,1,Greater Glider,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 13,DJI_20230725231859_0038_Z.MP4,00:05,25/07/2023,23:18,1,1,Greater Glider,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 14,DJI_20230725233004_0020_Z.MP4,00:09,25/07/2023,23:30,1,1,Deer,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 15,DJI_20230725233418_0023_Z.MP4,00:15,25/07/2023,23:34,1,1,Brushtail Possum,N,N,moving,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 16,DJI_20230725234723_0001_Z.MP4,00:27,25/07/2023,23:47,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 17,DJI_20230726000247_0023_Z.MP4,00:37,26/07/2023,00:24,2,1,Ringtail Possum,Y,N,moving,moving,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 17,DJI_20230726000247_0023_Z.MP4,00:37,26/07/2023,00:24,2,2,Ringtail Possum,Y,Y,idle_looking_at_camera,moving,,3,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 18,DJI_20230726000614_0029_Z.MP4,00:29,26/07/2023,00:06,1,1,Greater Glider,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 19,DJI_20230726001149_0005_Z.MP4,00:28,26/07/2023,00:11,1,1,Greater Glider,N,N,feeding,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 20,DJI_20230726001541_0014_Z.MP4,00:15,26/07/2023,00:15,1,1,Brushtail Possum,N,N,feeding,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 2,DJI_20230725211630_0008_Z.MP4,01:15,25/07/2023,21:16,1,1,Wombat,N,N,moving,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 21,DJI_20230726001914_0025_Z.MP4,00:15,26/07/2023,00:19,1,1,Greater Glider,Y,N,idle_looking_away,idle_looking_at_camera,,7,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 3,DJI_20230725213324_0012_Z.MP4,00:22,25/07/2023,21:33,1,1,Unkown,N,N,moving,idle_looking_away,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 4,DJI_20230725213840_0014_Z.MP4,00:21,25/07/2023,21:38,1,1,Greater Glider,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 4,DJI_20230725214033_0015_Z.MP4,00:41,25/07/2023,21:40,1,1,Greater Glider,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 5,DJI_20230725220246_0016_Z.MP4,01:13,25/07/2023,20:24,1,1,Brushtail Possum,N,N,moving,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 5,DJI_20230725220401_0017_Z.MP4,00:15,25/07/2023,22:04,1,1,Brushtail Possum,N,N,feeding,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 6,DJI_20230725222019_0008_Z.MP4,00:43,25/07/2023,22:20,2,1,Brushtail Possum,N,N,idle_looking_away,feeding,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 6,DJI_20230725222019_0008_Z.MP4,00:43,25/07/2023,22:20,2,2,Brushtail Possum,N,N,idle_looking_away,feeding,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 7,DJI_20230725222415_0009_Z.MP4,00:24,25/07/2023,22:24,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 7,DJI_20230725222529_0010_Z.MP4,00:15,25/07/2023,22:25,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 8,DJI_20230725222909_0016_Z.MP4,00:21,25/07/2023,22:29,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 1 25.07.2023/Observation Images/Observation 8,DJI_20230725223526_0002_Z.MP4,00:21,25/07/2023,22:35,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 1,DJI_20230726214245_0029_Z.MP4,00:25,26/07/2023,21:42,1,1,Brushtail Possum,N,N,feeding,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 1,DJI_20230726214410_0030_Z.MP4,00:13,26/07/2023,21:44,1,1,Brushtail Possum,N,N,feeding,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 10,DJI_20230726231806_0020_Z.MP4,00:12,26/07/2023,23:18,1,1,Ringtail Possum,N,N,other (describe in description),,,,grooming,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 11,DJI_20230726232046_0024_Z.MP4,00:23,26/07/2023,23:20,1,1,Ringtail Possum,Y,Y,idle_looking_away,moving,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 2,DJI_20230726214659_0033_Z.MP4,00:10,26/07/2023,21:46,1,1,Yellow Bellied Glider,Y,Y,idle_looking_away,idle_looking_at_camera,moving,4,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 3,DJI_20230726215530_0001_Z.MP4,00:09,26/07/2023,21:55,1,1,Brushtail Possum,N,N,feeding,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 3,DJI_20230726215602_0002_Z.MP4,00:27,26/07/2023,21:56,1,1,Brushtail Possum,N,N,feeding,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 4,DJI_20230726220246_0010_Z.MP4,00:33,26/07/2023,22:02,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 5,DJI_20230726221830_0006_Z.MP4,00:10,26/07/2023,22:18,1,1,Wombat,N,N,moving,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 6,DJI_20230726222632_0020_Z.MP4,00:14,26/07/2023,22:26,1,1,Wallaby,N,N,moving,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 6,DJI_20230726222724_0021_Z.MP4,00:11,26/07/2023,22:27,1,1,Wallaby,N,N,moving,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 7,DJI_20230726222955_0024_Z.MP4,00:10,26/07/2023,22:29,1,1,Deer,N,N,idle_looking_away,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 8,DJI_20230726225525_0031_Z.MP4,00:10,26/07/2023,22:55,1,1,Deer,N,N,feeding,,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 9,DJI_20230726231201_0015_Z.MP4,00:31,26/07/2023,23:12,2,1,Ringtail Possum,Y,Y,idle_looking_away,moving,,,,
464-506-0022-Canvas,Recon/464-506-0022-Canvas/Flight 2 26.07.2023/Observation Images/Observation 9,DJI_20230726231201_0015_Z.MP4,00:31,26/07/2023,23:12,2,2,Ringtail Possum,Y,Y,idle_looking_away,moving,,,,
486-502-0007 - United,Recon/486-502-0007 - United/Flight 1 27.07.2023/Observation Images/Observation 1,DJI_20230727220612_0050_Z.MP4,01:02,27/07/2023,22:06,1,1,Koala,N,N,idle_looking_away,,,,,
486-502-0007 - United,Recon/486-502-0007 - United/Flight 1 27.07.2023/Observation Images/Observation 1,DJI_20230727220740_0051_Z.MP4,00:03,27/07/2023,22:07,1,1,Koala,N,N,idle_looking_away,,,,,
486-502-0007 - United,Recon/486-502-0007 - United/Flight 1 27.07.2023/Observation Images/Observation 2,DJI_20230727222105_0012_Z.MP4,00:23,27/07/2023,22:21,1,1,Greater Glider,N,N,idle_looking_away,,,,,
486-502-0007 - United,Recon/486-502-0007 - United/Flight 1 27.07.2023/Observation Images/Observation 2,DJI_20230727222154_0013_Z.MP4,00:06,27/07/2023,22:21,1,1,Greater Glider,N,N,feeding,,,,,
486-502-0007 - United,Recon/486-502-0007 - United/Flight 1 27.07.2023/Observation Images/Observation 2,DJI_20230727222237_0014_Z.MP4,00:04,27/07/2023,22:22,1,1,Greater Glider,N,N,idle_looking_away,,,,,
486-502-0007 - United,Recon/486-502-0007 - United/Flight 1 27.07.2023/Observation Images/Observation 3,DJI_20230727222837_0033_Z.MP4,00:38,27/07/2023,22:28,1,1,Koala,N,N,idle_looking_away,,,,,
486-502-0007 - United,Recon/486-502-0007 - United/Flight 1 27.07.2023/Observation Images/Observation 4,DJI_20230727225536_0041_Z.MP4,00:23,27/07/2023,22:55,1,1,Brushtail Possum,N,N,feeding,,,,,
486-502-0007 - United,Recon/486-502-0007 - United/Flight 1 27.07.2023/Observation Images/Observation 5,DJI_20230727230921_0002_Z.MP4,00:45,27/07/2023,23:09,1,1,Greater Glider,N,N,idle_looking_away,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 1,DJI_20230727183452_0002_Z.MP4,00:24,27/07/2023,18:34,1,1,Greater Glider,N,N,feeding,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 10,DJI_20230727204403_0004_Z.MP4,00:31,27/07/2023,20:44,1,1,Brushtail Possum,N,N,idle_looking_away,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 11,DJI_20230727210925_0001_Z.MP4,00:24,27/07/2023,21:09,1,1,Koala,Y,N,feeding,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 11,DJI_20230727211148_0003_Z.MP4,00:22,27/07/2023,21:11,1,1,Koala,N,N,idle_looking_away,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 12,DJI_20230727213138_0029_Z.MP4,01:04,27/07/2023,21:31,1,1,Brushtail Possum,N,N,moving,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 13,DJI_20230727213448_0032_Z.MP4,00:23,27/07/2023,21:34,1,1,Greater Glider,N,N,idle_looking_away,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 2,DJI_20230727192458_0014_Z.MP4,00:18,27/07/2023,19:24,1,1,Unknown,N,N,moving,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 3,DJI_20230727192925_0017_Z.MP4,00:25,27/07/2023,19:29,1,1,Koala,Y,Y,idle_looking_away,idle_looking_at_camera,,11,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 4,DJI_20230727193247_0024_Z.MP4,00:12,27/07/2023,19:32,1,1,Wombat,N,N,idle_looking_away,feeding,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 5,DJI_20230727194938_0021_Z.MP4,00:09,27/07/2023,19:49,1,1,Wombat,N,N,idle_looking_away,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 5,DJI_20230727195029_0022_Z.MP4,00:07,27/07/2023,19:50,1,1,Wombat,N,N,idle_looking_away,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 6,DJI_20230727200313_0007_Z.MP4,00:09,27/07/2023,20:03,1,1,Greater Glider,N,N,moving,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 7,DJI_20230727200957_0024_Z.MP4,00:18,27/07/2023,20:09,1,1,Greater Glider,N,N,idle_looking_away,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 8,DJI_20230727201154_0027_Z.MP4,00:30,27/07/2023,20:11,2,1,Brushtail Possum,Y,Y,idle_looking_away,idle_looking_at_camera,feeding,3,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 8,DJI_20230727201154_0027_Z.MP4,00:30,27/07/2023,20:11,2,2,Brushtail Possum,N,N,idle_looking_away,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 8,DJI_20230727201244_0028_Z.MP4,00:24,27/07/2023,20:12,2,1,Brushtail Possum,N,N,feeding,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 8,DJI_20230727201244_0028_Z.MP4,00:24,27/07/2023,20:12,2,2,Brushtail Possum,N,N,feeding,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 9,DJI_20230727201934_0008_Z.MP4,00:19,27/07/2023,20:19,1,1,Koala,N,N,idle_looking_away,,,,,
468-502-0008 - Merger,Recon/486-502-0008 - Merger/Flight 1 27.07.2023/Observation Images/Observation 9,DJI_20230727202046_0009_Z.MP4,00:08,27/07/2023,20:20,1,1,Koala,N,N,idle_looking_away,,,,,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 1,DJI_20231123233003_0081_Z.MP4,00:16,23/11/2023,23:30,2,1,Brushtail Possum,Y,Y,idle_looking_away,moving,idle_looking_at_camera,3,,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 1,DJI_20231123233003_0081_Z.MP4,00:16,23/11/2023,23:30,2,2,Brushtail Possum,Y,N,idle_looking_away,idle_looking_at_camera,,6,joey on mums back,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 2,DJI_20231123233333_0097_Z.MP4,00:10,23/11/2023,23:33,1,1,Wombat,N,N,moving,,,,,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 3,DJI_20231123233620_0112_Z.MP4,00:08,23/11/2023,23:36,1,1,Wombat,N,N,moving,,,,,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 4,DJI_20231123233656_0113_Z.MP4,00:05,23/11/2023,23:36,1,1,Wallaby,N,N,idle_looking_away,,,,,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 5,DJI_20231123234959_0035_Z.MP4,00:22,23/11/2023,23:49,1,1,Echidna,N,N,moving,,,,,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 6,DJI_20231123235220_0042_Z.MP4,00:09,23/11/2023,23:52,1,1,Wombat,N,N,idle_looking_away,,,,,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 7,DJI_20231123235613_0065_Z.MP4,00:10,23/11/2023,23:56,3,1,Fox,N,N,moving,,,,cub,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 7,DJI_20231123235613_0065_Z.MP4,00:10,23/11/2023,23:56,3,2,Fox,N,N,moving,,,,cub,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 7,DJI_20231123235613_0065_Z.MP4,00:10,23/11/2023,23:56,3,3,Fox,N,N,moving,,,,cub,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 8,DJI_20231123235902_0085_Z.MP4,00:05,23/11/2023,23:59,1,1,Wallaby,N,N,idle_looking_away,,,,,
Mt Robinson Control,Recon/Mt Robinson Control/Observation Images/Observation 9,DJI_20231124000918_0018_Z.MP4,00:09,24/11/2023,00:09,1,1,Wombat,N,N,moving,,,,,
T0-295-539-0001 - Spyglass,Recon/T0-295-539-0001 - Spyglass/Observation Images/Observation 1,DJI_20231122211709_0065_Z.MP4,00:13,22/11/2023,21:17,2,1,Unknown,N,N,idle_looking_away,,,,,
T0-295-539-0001 - Spyglass,Recon/T0-295-539-0001 - Spyglass/Observation Images/Observation 1,DJI_20231122211709_0065_Z.MP4,00:13,22/11/2023,21:17,2,2,Unknown,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 1,DJI_20231124005714_0034_Z.MP4,00:07,24/11/2023,00:57,1,1,Wallaby,N,N,feeding,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 1,DJI_20231124005912_0042_Z.MP4,00:03,24/11/2023,00:59,1,1,Wallaby,N,N,feeding,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 10,DJI_20231124020248_0105_Z.MP4,00:11,24/11/2023,02:02,1,1,Greater Glider,N,N,moving,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 11,DJI_20231124020452_0118_Z.MP4,00:06,24/11/2023,02:04,1,1,Wallaby,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 12,DJI_20231124021315_0019_Z.MP4,00:09,24/11/2023,02:13,1,1,Deer,N,N,idle_looking_away,feeding,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 13,DJI_20231124021753_0045_Z.MP4,00:14,24/11/2023,02:17,1,1,Greater Glider,N,N,feeding,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 13,DJI_20231124021845_0046_Z.MP4,00:07,24/11/2023,02:18,1,1,Greater Glider,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 14,DJI_20231124021958_0047_Z.MP4,00:06,24/11/2023,02:19,1,1,Greater Glider,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 14,DJI_20231124022018_0048_Z.MP4,00:12,24/11/2023,02:20,1,1,Greater Glider,N,N,moving,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 15,DJI_20231124022149_0055_Z.MP4,00:23,24/11/2023,02:21,2,1,Wallaby,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 15,DJI_20231124022149_0055_Z.MP4,00:23,24/11/2023,02:21,2,2,Wombat,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 17,DJI_20231124022632_0083_Z.MP4,00:24,24/11/2023,02:26,1,1,Ringtail Possum,N,N,feeding,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 18,DJI_20231124022905_0001_Z.MP4,00:05,24/11/2023,02:29,1,1,Wombat,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 2,DJI_20231124010412_0076_Z.MP4,00:07,24/11/2023,01:04,1,1,Deer,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 2,DJI_20231124010435_0077_Z.MP4,00:10,24/11/2023,01:04,1,1,Deer,N,N,moving,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 3,DJI_20231124010757_0103_Z.MP4,00:09,24/11/2023,01:07,1,1,Wallaby,N,N,feeding,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 4,DJI_20231124012522_0061_Z.MP4,00:06,24/11/2023,01:25,1,1,Wombat,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 5,DJI_20231124012715_0071_Z.MP4,00:08,24/11/2023,01:27,1,1,Wombat,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 6,DJI_20231124013604_0119_Z.MP4,00:08,24/11/2023,01:36,1,1,Wombat,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 7,DJI_20231124014616_0015_Z.MP4,00:07,24/11/2023,01:46,1,1,Wallaby,N,N,idle_looking_away,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 8,DJI_20231124015453_0067_Z.MP4,00:05,24/11/2023,01:54,1,1,Wallaby,N,N,feeding,,,,,
T10-295-515-0003,Recon/T10-295-515-0003/Observation Images/Observation 9,DJI_20231124020035_0093_Z.MP4,00:10,24/11/2023,02:00,1,1,Brushtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 1,DJI_20231124025617_0007_Z.MP4,00:10,24/11/2023,02:56,1,1,Echidna,N,N,idle_looking_away,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 10,DJI_20231124032903_0037_Z.MP4,00:08,24/11/2023,03:29,1,1,Wallaby,N,N,idle_looking_away,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 11,DJI_20231124033123_0045_Z.MP4,00:09,24/11/2023,03:31,1,1,Koala,N,N,idle_looking_away,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 11,DJI_20231124033156_0046_Z.MP4,00:11,24/11/2023,03:31,1,1,Koala,N,N,idle_looking_away,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 12,DJI_20231124033344_0053_Z.MP4,00:11,24/11/2023,03:33,3,1,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 12,DJI_20231124033344_0053_Z.MP4,00:11,24/11/2023,03:33,3,2,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 12,DJI_20231124033344_0053_Z.MP4,00:11,24/11/2023,03:33,3,3,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 13,DJI_20231124033559_0063_Z.MP4,00:14,24/11/2023,03:35,1,1,Brushtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 14,DJI_20231124033810_0074_Z.MP4,00:09,24/11/2023,03:38,1,1,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 14,DJI_20231124033837_0075_Z.MP4,00:07,24/11/2023,03:38,1,1,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 15,DJI_20231124034351_0003_Z.MP4,00:07,24/11/2023,03:43,1,1,Wombat,N,N,idle_looking_away,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 16,DJI_20231124034552_0008_Z.MP4,00:15,24/11/2023,03:45,2,1,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 16,DJI_20231124034636_0009_Z.MP4,00:11,24/11/2023,03:46,2,2,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 17,DJI_20231124034911_0023_Z.MP4,00:19,24/11/2023,03:49,3,1,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 17,DJI_20231124034911_0023_Z.MP4,00:19,24/11/2023,03:49,3,2,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 17,DJI_20231124034911_0023_Z.MP4,00:19,24/11/2023,03:49,3,3,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 18,DJI_20231124035345_0044_Z.MP4,00:09,24/11/2023,03:53,2,1,Brushtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 18,DJI_20231124035345_0044_Z.MP4,00:09,24/11/2023,03:53,2,2,Brushtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 19,DJI_20231124040021_0079_Z.MP4,00:05,24/11/2023,04:00,1,1,Ringtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 2,DJI_20231124025912_0015_Z.MP4,00:07,24/11/2023,02:59,1,1,Ringtail Possum,N,N,idle_looking_away,feeding,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 20,DJI_20231124040212_0088_Z.MP4,00:07,24/11/2023,04:02,1,1,Brushtail Possum,N,N,feeding,,,,,
T20-295-527-0001,Recon/T20-295-527-0001/Observation Images/Observation 21,DJI_20231124041805_0010_Z.MP4,00:08,24/11/2023,04:18,1,1,Ringtail Possum,N,N,feeding,idle_looking_away,,,,
